session_date,dir,reason,ref_range,gross,net,contract,ref_hi,ref_lo,stop_px,entry_utc,exit_utc,entry_px,exit_px,cost,cum_net
2010-11-17,1,eow,8.25,-25.0,-28.7,201012,1181.75,1173.5,1173.5,2010-11-17 15:30:00+00:00,2010-11-17 20:30:00+00:00,1182.0,1177.0,3.7,-1278.65
2010-11-18,1,eow,10.25,-20.0,-23.7,201012,1198.75,1188.5,1188.5,2010-11-18 17:00:00+00:00,2010-11-18 20:30:00+00:00,1199.0,1195.0,3.7,-1302.35
2010-11-19,1,eow,6.75,17.5,13.8,201012,1194.25,1187.5,1187.5,2010-11-19 16:30:00+00:00,2010-11-19 20:30:00+00:00,1194.5,1198.0,3.7,-1288.55
2010-11-22,-1,eow,7.0,-31.25,-34.95,201012,1197.5,1190.5,1197.5,2010-11-22 15:30:00+00:00,2010-11-22 20:30:00+00:00,1190.25,1196.5,3.7,-1323.5
2010-11-23,-1,eow,8.0,-11.25,-14.95,201012,1185.0,1177.0,1185.0,2010-11-23 16:00:00+00:00,2010-11-23 20:30:00+00:00,1176.75,1179.0,3.7,-1338.45
2010-11-24,1,eow,7.75,11.25,7.55,201012,1194.25,1186.5,1186.5,2010-11-24 15:30:00+00:00,2010-11-24 20:30:00+00:00,1194.5,1196.75,3.7,-1330.9
2010-11-25,1,eow,3.25,8.75,5.05,201012,1198.0,1194.75,1194.75,2010-11-25 15:30:00+00:00,2010-11-25 16:00:00+00:00,1198.25,1200.0,3.7,-1325.85
2010-11-29,1,eow,10.25,20.0,16.3,201012,1182.5,1172.25,1172.25,2010-11-29 19:30:00+00:00,2010-11-29 20:30:00+00:00,1182.75,1186.75,3.7,-1309.55
2010-11-30,1,eow,10.75,-22.5,-26.2,201012,1183.75,1173.0,1173.0,2010-11-30 18:00:00+00:00,2010-11-30 20:30:00+00:00,1184.0,1179.5,3.7,-1335.75
2010-12-01,1,eow,6.25,10.0,6.3,201012,1203.0,1196.75,1196.75,2010-12-01 16:30:00+00:00,2010-12-01 20:30:00+00:00,1203.25,1205.25,3.7,-1329.45
2010-12-02,1,eow,10.25,18.75,15.05,201012,1216.5,1206.25,1206.25,2010-12-02 15:30:00+00:00,2010-12-02 20:30:00+00:00,1216.75,1220.5,3.7,-1314.4
2010-12-06,1,stop,3.75,-20.0,-23.7,201012,1223.75,1220.0,1220.0,2010-12-06 15:30:00+00:00,2010-12-06 16:30:00+00:00,1224.0,1220.0,3.7,-1338.1
2010-12-07,-1,eow,6.0,28.75,25.05,201012,1235.0,1229.0,1235.0,2010-12-07 15:30:00+00:00,2010-12-07 20:30:00+00:00,1228.75,1223.0,3.7,-1313.05
2010-12-08,-1,stop,7.5,-38.75,-42.45,201012,1228.75,1221.25,1228.75,2010-12-08 15:30:00+00:00,2010-12-08 19:30:00+00:00,1221.0,1228.75,3.7,-1355.5
2010-12-09,-1,eow,5.75,-17.5,-21.2,201012,1235.25,1229.5,1235.25,2010-12-09 15:30:00+00:00,2010-12-09 20:30:00+00:00,1229.25,1232.75,3.7,-1376.7
2010-12-10,1,eow,4.75,12.5,8.8,201012,1237.0,1232.25,1232.25,2010-12-10 17:00:00+00:00,2010-12-10 20:30:00+00:00,1237.25,1239.75,3.7,-1367.9
2010-12-14,1,stop,4.5,-23.75,-27.45,201103,1240.75,1236.25,1236.25,2010-12-14 17:00:00+00:00,2010-12-14 20:00:00+00:00,1241.0,1236.25,3.7,-1395.35
2010-12-15,1,stop,5.0,-26.25,-29.95,201103,1238.75,1233.75,1233.75,2010-12-15 15:30:00+00:00,2010-12-15 17:30:00+00:00,1239.0,1233.75,3.7,-1425.3
2010-12-16,1,eow,6.25,20.0,16.3,201103,1233.75,1227.5,1227.5,2010-12-16 16:00:00+00:00,2010-12-16 20:30:00+00:00,1234.0,1238.0,3.7,-1409.0
2010-12-17,-1,stop,2.75,-15.0,-18.7,201103,1237.75,1235.0,1237.75,2010-12-17 15:30:00+00:00,2010-12-17 16:30:00+00:00,1234.75,1237.75,3.7,-1427.7
2010-12-20,-1,stop,6.0,-31.25,-34.95,201103,1243.5,1237.5,1243.5,2010-12-20 15:30:00+00:00,2010-12-20 19:00:00+00:00,1237.25,1243.5,3.7,-1462.65
2010-12-21,1,eow,3.5,3.75,0.04999999999999982,201103,1248.75,1245.25,1245.25,2010-12-21 16:30:00+00:00,2010-12-21 20:30:00+00:00,1249.0,1249.75,3.7,-1462.6
2010-12-22,1,eow,2.0,7.5,3.8,201103,1252.5,1250.5,1250.5,2010-12-22 15:30:00+00:00,2010-12-22 20:30:00+00:00,1252.75,1254.25,3.7,-1458.8
2010-12-23,-1,eow,2.75,-5.0,-8.7,201103,1254.25,1251.5,1254.25,2010-12-23 19:00:00+00:00,2010-12-23 20:30:00+00:00,1251.25,1252.25,3.7,-1467.5
2010-12-27,1,eow,4.0,8.75,5.05,201103,1251.0,1247.0,1247.0,2010-12-27 17:00:00+00:00,2010-12-27 20:30:00+00:00,1251.25,1253.0,3.7,-1462.45
2010-12-29,1,stop,2.25,-12.5,-16.2,201103,1257.75,1255.5,1255.5,2010-12-29 17:30:00+00:00,2010-12-29 20:30:00+00:00,1258.0,1255.5,3.7,-1478.65
2010-12-30,-1,eow,4.75,-10.0,-13.7,201103,1257.0,1252.25,1257.0,2010-12-30 16:30:00+00:00,2010-12-30 20:30:00+00:00,1252.0,1254.0,3.7,-1492.35
2010-12-31,1,eow,3.25,6.25,2.55,201103,1252.75,1249.5,1249.5,2010-12-31 15:30:00+00:00,2010-12-31 20:30:00+00:00,1253.0,1254.25,3.7,-1489.8
2011-01-03,1,eow,6.25,-13.75,-17.45,201103,1269.25,1263.0,1263.0,2011-01-03 15:30:00+00:00,2011-01-03 20:30:00+00:00,1269.5,1266.75,3.7,-1507.25
2011-01-04,-1,eow,6.5,-11.25,-14.95,201103,1270.0,1263.5,1270.0,2011-01-04 15:30:00+00:00,2011-01-04 20:30:00+00:00,1263.25,1265.5,3.7,-1522.2
2011-01-05,1,eow,5.75,30.0,26.3,201103,1266.5,1260.75,1260.75,2011-01-05 15:30:00+00:00,2011-01-05 20:30:00+00:00,1266.75,1272.75,3.7,-1495.9
2011-01-06,1,stop,3.0,-16.25,-19.95,201103,1273.75,1270.75,1270.75,2011-01-06 15:30:00+00:00,2011-01-06 16:00:00+00:00,1274.0,1270.75,3.7,-1515.85
2011-01-07,-1,eow,6.25,-0.0,-3.7,201103,1274.0,1267.75,1274.0,2011-01-07 15:30:00+00:00,2011-01-07 20:30:00+00:00,1267.5,1267.5,3.7,-1519.55
2011-01-10,1,eow,6.25,8.75,5.05,201103,1264.25,1258.0,1258.0,2011-01-10 15:30:00+00:00,2011-01-10 20:30:00+00:00,1264.5,1266.25,3.7,-1514.5
2011-01-11,1,stop,4.5,-23.75,-27.45,201103,1273.0,1268.5,1268.5,2011-01-11 16:00:00+00:00,2011-01-11 18:00:00+00:00,1273.25,1268.5,3.7,-1541.95
2011-01-12,1,eow,3.75,11.25,7.55,201103,1279.75,1276.0,1276.0,2011-01-12 15:30:00+00:00,2011-01-12 20:30:00+00:00,1280.0,1282.25,3.7,-1534.4
2011-01-13,1,stop,5.0,-26.25,-29.95,201103,1282.75,1277.75,1277.75,2011-01-13 16:30:00+00:00,2011-01-13 19:30:00+00:00,1283.0,1277.75,3.7,-1564.35
2011-01-14,1,eow,5.5,31.25,27.55,201103,1282.5,1277.0,1277.0,2011-01-14 15:30:00+00:00,2011-01-14 20:30:00+00:00,1282.75,1289.0,3.7,-1536.8
2011-01-18,1,eow,4.5,2.5,-1.2000000000000002,201103,1291.0,1286.5,1286.5,2011-01-18 18:30:00+00:00,2011-01-18 20:30:00+00:00,1291.25,1291.75,3.7,-1538.0
2011-01-19,-1,eow,7.75,22.5,18.8,201103,1291.25,1283.5,1291.25,2011-01-19 15:30:00+00:00,2011-01-19 20:30:00+00:00,1283.25,1278.75,3.7,-1519.2
2011-01-20,-1,stop,7.75,-40.0,-43.7,201103,1278.0,1270.25,1278.0,2011-01-20 15:30:00+00:00,2011-01-20 19:00:00+00:00,1270.0,1278.0,3.7,-1562.9
2011-01-21,-1,eow,4.75,13.75,10.05,201103,1288.0,1283.25,1288.0,2011-01-21 15:30:00+00:00,2011-01-21 20:30:00+00:00,1283.0,1280.25,3.7,-1552.85
2011-01-24,1,eow,4.25,21.25,17.55,201103,1283.0,1278.75,1278.75,2011-01-24 15:30:00+00:00,2011-01-24 20:30:00+00:00,1283.25,1287.5,3.7,-1535.3
2011-01-25,-1,eow,6.25,-28.75,-32.45,201103,1288.25,1282.0,1288.25,2011-01-25 16:00:00+00:00,2011-01-25 20:30:00+00:00,1281.75,1287.5,3.7,-1567.75
2011-01-26,1,eow,7.25,-13.75,-17.45,201103,1295.5,1288.25,1288.25,2011-01-26 15:30:00+00:00,2011-01-26 20:30:00+00:00,1295.75,1293.0,3.7,-1585.2
2011-01-27,-1,stop,6.0,-31.25,-34.95,201103,1298.0,1292.0,1298.0,2011-01-27 16:00:00+00:00,2011-01-27 20:30:00+00:00,1291.75,1298.0,3.7,-1620.15
2011-01-28,-1,eow,11.25,75.0,71.3,201103,1299.5,1288.25,1299.5,2011-01-28 15:30:00+00:00,2011-01-28 20:30:00+00:00,1288.0,1273.0,3.7,-1548.85
2011-01-31,1,eow,4.75,22.5,18.8,201103,1278.0,1273.25,1273.25,2011-01-31 15:30:00+00:00,2011-01-31 20:30:00+00:00,1278.25,1282.75,3.7,-1530.05
2011-02-01,1,eow,7.75,28.75,25.05,201103,1297.5,1289.75,1289.75,2011-02-01 15:30:00+00:00,2011-02-01 20:30:00+00:00,1297.75,1303.5,3.7,-1505.0
2011-02-02,1,stop,4.5,-23.75,-27.45,201103,1303.75,1299.25,1299.25,2011-02-02 15:30:00+00:00,2011-02-02 20:30:00+00:00,1304.0,1299.25,3.7,-1532.45
2011-02-03,1,eow,9.75,11.25,7.55,201103,1301.25,1291.5,1291.5,2011-02-03 19:30:00+00:00,2011-02-03 20:30:00+00:00,1301.5,1303.75,3.7,-1524.9
2011-02-04,-1,stop,6.25,-32.5,-36.2,201103,1306.25,1300.0,1306.25,2011-02-04 15:30:00+00:00,2011-02-04 20:00:00+00:00,1299.75,1306.25,3.7,-1561.1
2011-02-07,1,eow,7.75,-12.5,-16.2,201103,1317.75,1310.0,1310.0,2011-02-07 15:30:00+00:00,2011-02-07 20:30:00+00:00,1318.0,1315.5,3.7,-1577.3
2011-02-08,1,eow,6.25,10.0,6.3,201103,1319.25,1313.0,1313.0,2011-02-08 16:30:00+00:00,2011-02-08 20:30:00+00:00,1319.5,1321.5,3.7,-1571.0
2011-02-09,1,stop,3.75,-20.0,-23.7,201103,1321.0,1317.25,1317.25,2011-02-09 15:30:00+00:00,2011-02-09 16:00:00+00:00,1321.25,1317.25,3.7,-1594.7
2011-02-10,1,eow,8.0,12.5,8.8,201103,1316.5,1308.5,1308.5,2011-02-10 15:30:00+00:00,2011-02-10 20:30:00+00:00,1316.75,1319.25,3.7,-1585.9
2011-02-11,1,eow,5.75,38.75,35.05,201103,1319.0,1313.25,1313.25,2011-02-11 15:30:00+00:00,2011-02-11 20:30:00+00:00,1319.25,1327.0,3.7,-1550.85
2011-02-14,-1,stop,3.5,-18.75,-22.45,201103,1328.75,1325.25,1328.75,2011-02-14 15:30:00+00:00,2011-02-14 17:00:00+00:00,1325.0,1328.75,3.7,-1573.3
2011-02-16,1,stop,4.25,-22.5,-26.2,201103,1334.0,1329.75,1329.75,2011-02-16 15:30:00+00:00,2011-02-16 17:00:00+00:00,1334.25,1329.75,3.7,-1599.5
2011-02-17,1,eow,4.75,21.25,17.55,201103,1333.75,1329.0,1329.0,2011-02-17 15:30:00+00:00,2011-02-17 20:30:00+00:00,1334.0,1338.25,3.7,-1581.95
2011-02-18,1,stop,2.75,-15.0,-18.7,201103,1339.75,1337.0,1337.0,2011-02-18 15:30:00+00:00,2011-02-18 19:00:00+00:00,1340.0,1337.0,3.7,-1600.65
2011-02-21,-1,eow,6.5,11.25,7.55,201103,1339.0,1332.5,1339.0,2011-02-21 15:30:00+00:00,2011-02-21 16:00:00+00:00,1332.25,1330.0,3.7,-1593.1
2011-02-22,-1,eow,11.25,45.0,41.3,201103,1334.5,1323.25,1334.5,2011-02-22 16:30:00+00:00,2011-02-22 20:30:00+00:00,1323.0,1314.0,3.7,-1551.8
2011-02-23,-1,eow,8.75,6.25,2.55,201103,1316.5,1307.75,1316.5,2011-02-23 16:30:00+00:00,2011-02-23 20:30:00+00:00,1307.5,1306.25,3.7,-1549.25
2011-02-24,-1,eow,7.25,-13.75,-17.45,201103,1310.0,1302.75,1310.0,2011-02-24 16:00:00+00:00,2011-02-24 20:30:00+00:00,1302.5,1305.25,3.7,-1566.7
2011-02-25,1,eow,7.75,6.25,2.55,201103,1317.5,1309.75,1309.75,2011-02-25 15:30:00+00:00,2011-02-25 20:30:00+00:00,1317.75,1319.0,3.7,-1564.15
2011-02-28,-1,eow,6.25,-23.75,-27.45,201103,1329.0,1322.75,1329.0,2011-02-28 17:30:00+00:00,2011-02-28 20:30:00+00:00,1322.5,1327.25,3.7,-1591.6
2011-03-01,-1,eow,13.5,70.0,66.3,201103,1332.5,1319.0,1332.5,2011-03-01 15:30:00+00:00,2011-03-01 20:30:00+00:00,1318.75,1304.75,3.7,-1525.3
2011-03-02,1,stop,7.0,-36.25,-39.95,201103,1309.75,1302.75,1302.75,2011-03-02 15:30:00+00:00,2011-03-02 16:30:00+00:00,1310.0,1302.75,3.7,-1565.25
2011-03-03,1,eow,6.25,22.5,18.8,201103,1325.5,1319.25,1319.25,2011-03-03 15:30:00+00:00,2011-03-03 20:30:00+00:00,1325.75,1330.25,3.7,-1546.45
2011-03-04,-1,eow,11.25,-6.25,-9.95,201103,1330.5,1319.25,1330.5,2011-03-04 16:30:00+00:00,2011-03-04 20:30:00+00:00,1319.0,1320.25,3.7,-1556.4
2011-03-07,-1,eow,6.75,52.5,48.8,201103,1327.25,1320.5,1327.25,2011-03-07 15:30:00+00:00,2011-03-07 20:30:00+00:00,1320.25,1309.75,3.7,-1507.6
2011-03-08,1,eow,13.0,10.0,6.3,201103,1319.0,1306.0,1306.0,2011-03-08 16:00:00+00:00,2011-03-08 20:30:00+00:00,1319.25,1321.25,3.7,-1501.3
2011-03-09,1,stop,8.75,-45.0,-48.7,201103,1321.75,1313.0,1313.0,2011-03-09 15:30:00+00:00,2011-03-09 16:00:00+00:00,1322.0,1313.0,3.7,-1550.0
2011-03-10,-1,eow,11.25,-2.5,-6.2,201103,1305.75,1294.5,1305.75,2011-03-10 18:30:00+00:00,2011-03-10 20:30:00+00:00,1294.25,1294.75,3.7,-1556.2
2011-03-11,1,eow,7.75,27.5,23.8,201103,1298.0,1290.25,1290.25,2011-03-11 16:30:00+00:00,2011-03-11 20:30:00+00:00,1298.25,1303.75,3.7,-1532.4
2011-03-15,1,eow,13.0,41.25,37.55,201106,1268.25,1255.25,1255.25,2011-03-15 14:30:00+00:00,2011-03-15 19:30:00+00:00,1268.5,1276.75,3.7,-1494.85
2011-03-16,1,stop,7.5,-38.75,-42.45,201106,1274.5,1267.0,1267.0,2011-03-16 14:30:00+00:00,2011-03-16 15:00:00+00:00,1274.75,1267.0,3.7,-1537.3
2011-03-17,-1,eow,9.25,-17.5,-21.2,201106,1274.5,1265.25,1274.5,2011-03-17 17:00:00+00:00,2011-03-17 19:30:00+00:00,1265.0,1268.5,3.7,-1558.5
2011-03-18,-1,eow,7.5,17.5,13.8,201106,1285.0,1277.5,1285.0,2011-03-18 14:30:00+00:00,2011-03-18 19:30:00+00:00,1277.25,1273.75,3.7,-1544.7
2011-03-22,-1,eow,4.75,3.75,0.04999999999999982,201106,1294.75,1290.0,1294.75,2011-03-22 14:30:00+00:00,2011-03-22 19:30:00+00:00,1289.75,1289.0,3.7,-1544.65
2011-03-23,1,eow,7.0,30.0,26.3,201106,1286.0,1279.0,1279.0,2011-03-23 16:00:00+00:00,2011-03-23 19:30:00+00:00,1286.25,1292.25,3.7,-1518.35
2011-03-24,1,eow,7.75,21.25,17.55,201106,1300.25,1292.5,1292.5,2011-03-24 14:30:00+00:00,2011-03-24 19:30:00+00:00,1300.5,1304.75,3.7,-1500.8
2011-03-25,1,eow,4.0,-6.25,-9.95,201106,1309.25,1305.25,1305.25,2011-03-25 14:30:00+00:00,2011-03-25 19:30:00+00:00,1309.5,1308.25,3.7,-1510.75
2011-03-28,1,stop,4.5,-23.75,-27.45,201106,1315.0,1310.5,1310.5,2011-03-28 14:30:00+00:00,2011-03-28 15:00:00+00:00,1315.25,1310.5,3.7,-1538.2
2011-03-29,1,eow,8.0,28.75,25.05,201106,1308.25,1300.25,1300.25,2011-03-29 14:30:00+00:00,2011-03-29 19:30:00+00:00,1308.5,1314.25,3.7,-1513.15
2011-03-30,1,eow,4.0,-1.25,-4.95,201106,1323.5,1319.5,1319.5,2011-03-30 15:30:00+00:00,2011-03-30 19:30:00+00:00,1323.75,1323.5,3.7,-1518.1
2011-03-31,1,stop,4.5,-23.75,-27.45,201106,1325.25,1320.75,1320.75,2011-03-31 14:30:00+00:00,2011-03-31 15:30:00+00:00,1325.5,1320.75,3.7,-1545.55
2011-04-01,1,stop,6.5,-33.75,-37.45,201106,1332.25,1325.75,1325.75,2011-04-01 14:30:00+00:00,2011-04-01 19:00:00+00:00,1332.5,1325.75,3.7,-1583.0
2011-04-04,-1,eow,5.25,-6.25,-9.95,201106,1332.75,1327.5,1332.75,2011-04-04 15:00:00+00:00,2011-04-04 19:30:00+00:00,1327.25,1328.5,3.7,-1592.95
2011-04-05,1,eow,5.25,-15.0,-18.7,201106,1330.5,1325.25,1325.25,2011-04-05 14:30:00+00:00,2011-04-05 19:30:00+00:00,1330.75,1327.75,3.7,-1611.65
2011-04-06,-1,eow,5.0,-7.5,-11.2,201106,1335.75,1330.75,1335.75,2011-04-06 15:00:00+00:00,2011-04-06 19:30:00+00:00,1330.5,1332.0,3.7,-1622.85
2011-04-07,-1,eow,5.75,1.25,-2.45,201106,1335.25,1329.5,1335.25,2011-04-07 14:30:00+00:00,2011-04-07 19:30:00+00:00,1329.25,1329.0,3.7,-1625.3
2011-04-08,-1,eow,7.25,22.5,18.8,201106,1335.75,1328.5,1335.75,2011-04-08 15:00:00+00:00,2011-04-08 19:30:00+00:00,1328.25,1323.75,3.7,-1606.5
2011-04-11,-1,eow,5.25,23.75,20.05,201106,1330.25,1325.0,1330.25,2011-04-11 14:30:00+00:00,2011-04-11 19:30:00+00:00,1324.75,1320.0,3.7,-1586.45
2011-04-12,-1,eow,7.75,-13.75,-17.45,201106,1315.5,1307.75,1315.5,2011-04-12 14:30:00+00:00,2011-04-12 19:30:00+00:00,1307.5,1310.25,3.7,-1603.9
2011-04-13,-1,eow,6.75,2.5,-1.2000000000000002,201106,1317.5,1310.75,1317.5,2011-04-13 15:30:00+00:00,2011-04-13 19:30:00+00:00,1310.5,1310.0,3.7,-1605.1
2011-04-14,1,eow,8.5,21.25,17.55,201106,1306.75,1298.25,1298.25,2011-04-14 14:30:00+00:00,2011-04-14 19:30:00+00:00,1307.0,1311.25,3.7,-1587.55
2011-04-15,1,eow,7.0,-2.5,-6.2,201106,1316.5,1309.5,1309.5,2011-04-15 16:00:00+00:00,2011-04-15 19:30:00+00:00,1316.75,1316.25,3.7,-1593.75
2011-04-18,-1,stop,10.5,-53.75,-57.45,201106,1301.75,1291.25,1301.75,2011-04-18 15:00:00+00:00,2011-04-18 18:30:00+00:00,1291.0,1301.75,3.7,-1651.2
2011-04-19,-1,stop,4.5,-23.75,-27.45,201106,1306.0,1301.5,1306.0,2011-04-19 15:00:00+00:00,2011-04-19 17:30:00+00:00,1301.25,1306.0,3.7,-1678.65
2011-04-21,1,eow,4.75,-3.75,-7.45,201106,1333.5,1328.75,1328.75,2011-04-21 16:30:00+00:00,2011-04-21 19:30:00+00:00,1333.75,1333.0,3.7,-1686.1
2011-04-25,-1,eow,5.5,-16.25,-19.95,201106,1334.0,1328.5,1334.0,2011-04-25 14:30:00+00:00,2011-04-25 19:30:00+00:00,1328.25,1331.5,3.7,-1706.05
2011-04-26,1,eow,5.0,18.75,15.05,201106,1339.5,1334.5,1334.5,2011-04-26 14:30:00+00:00,2011-04-26 19:30:00+00:00,1339.75,1343.5,3.7,-1691.0
2011-04-27,-1,stop,4.75,-25.0,-28.7,201106,1346.5,1341.75,1346.5,2011-04-27 14:30:00+00:00,2011-04-27 17:00:00+00:00,1341.5,1346.5,3.7,-1719.7
2011-04-28,1,eow,4.5,11.25,7.55,201106,1354.0,1349.5,1349.5,2011-04-28 15:00:00+00:00,2011-04-28 19:30:00+00:00,1354.25,1356.5,3.7,-1712.15
2011-04-29,1,eow,3.5,5.0,1.2999999999999998,201106,1358.75,1355.25,1355.25,2011-04-29 15:30:00+00:00,2011-04-29 19:30:00+00:00,1359.0,1360.0,3.7,-1710.85
2011-05-02,1,stop,4.75,-25.0,-28.7,201106,1366.5,1361.75,1361.75,2011-05-02 14:30:00+00:00,2011-05-02 15:30:00+00:00,1366.75,1361.75,3.7,-1739.55
2011-05-03,-1,eow,5.25,-5.0,-8.7,201106,1357.25,1352.0,1357.25,2011-05-03 14:30:00+00:00,2011-05-03 19:30:00+00:00,1351.75,1352.75,3.7,-1748.25
2011-05-04,-1,eow,12.0,-16.25,-19.95,201106,1352.75,1340.75,1352.75,2011-05-04 14:30:00+00:00,2011-05-04 19:30:00+00:00,1340.5,1343.75,3.7,-1768.2
2011-05-05,-1,stop,7.5,-38.75,-42.45,201106,1340.25,1332.75,1340.25,2011-05-05 15:00:00+00:00,2011-05-05 15:30:00+00:00,1332.5,1340.25,3.7,-1810.65
2011-05-06,1,stop,6.75,-35.0,-38.7,201106,1349.75,1343.0,1343.0,2011-05-06 15:00:00+00:00,2011-05-06 16:00:00+00:00,1350.0,1343.0,3.7,-1849.35
2011-05-09,-1,stop,4.75,-25.0,-28.7,201106,1340.0,1335.25,1340.0,2011-05-09 14:30:00+00:00,2011-05-09 15:30:00+00:00,1335.0,1340.0,3.7,-1878.05
2011-05-10,1,eow,6.5,10.0,6.3,201106,1351.75,1345.25,1345.25,2011-05-10 18:30:00+00:00,2011-05-10 19:30:00+00:00,1352.0,1354.0,3.7,-1871.75
2011-05-11,-1,eow,5.25,36.25,32.55,201106,1352.25,1347.0,1352.25,2011-05-11 14:30:00+00:00,2011-05-11 19:30:00+00:00,1346.75,1339.5,3.7,-1839.2
2011-05-12,1,eow,8.0,45.0,41.3,201106,1336.75,1328.75,1328.75,2011-05-12 15:00:00+00:00,2011-05-12 19:30:00+00:00,1337.0,1346.0,3.7,-1797.9
2011-05-13,-1,eow,7.75,26.25,22.55,201106,1348.5,1340.75,1348.5,2011-05-13 15:00:00+00:00,2011-05-13 19:30:00+00:00,1340.5,1335.25,3.7,-1775.35
2011-05-16,1,stop,9.25,-47.5,-51.2,201106,1337.25,1328.0,1328.0,2011-05-16 14:30:00+00:00,2011-05-16 19:30:00+00:00,1337.5,1328.0,3.7,-1826.55
2011-05-17,-1,eow,8.75,-36.25,-39.95,201106,1328.75,1320.0,1328.75,2011-05-17 15:00:00+00:00,2011-05-17 19:30:00+00:00,1319.75,1327.0,3.7,-1866.5
2011-05-18,1,eow,6.25,38.75,35.05,201106,1330.75,1324.5,1324.5,2011-05-18 14:30:00+00:00,2011-05-18 19:30:00+00:00,1331.0,1338.75,3.7,-1831.45
2011-05-19,-1,eow,7.75,-21.25,-24.95,201106,1345.5,1337.75,1345.5,2011-05-19 14:30:00+00:00,2011-05-19 19:30:00+00:00,1337.5,1341.75,3.7,-1856.4
2011-05-20,-1,stop,9.0,-46.25,-49.95,201106,1339.5,1330.5,1339.5,2011-05-20 14:30:00+00:00,2011-05-20 17:30:00+00:00,1330.25,1339.5,3.7,-1906.35
2011-05-23,-1,stop,5.75,-30.0,-33.7,201106,1318.0,1312.25,1318.0,2011-05-23 15:30:00+00:00,2011-05-23 18:30:00+00:00,1312.0,1318.0,3.7,-1940.05
2011-05-24,-1,eow,4.5,16.25,12.55,201106,1322.5,1318.0,1322.5,2011-05-24 14:30:00+00:00,2011-05-24 19:30:00+00:00,1317.75,1314.5,3.7,-1927.5
2011-05-25,1,eow,6.25,16.25,12.55,201106,1315.0,1308.75,1308.75,2011-05-25 14:30:00+00:00,2011-05-25 19:30:00+00:00,1315.25,1318.5,3.7,-1914.95
2011-05-26,1,eow,6.75,26.25,22.55,201106,1319.25,1312.5,1312.5,2011-05-26 16:30:00+00:00,2011-05-26 19:30:00+00:00,1319.5,1324.75,3.7,-1892.4
2011-05-27,1,eow,5.25,-11.25,-14.95,201106,1332.0,1326.75,1326.75,2011-05-27 15:00:00+00:00,2011-05-27 19:30:00+00:00,1332.25,1330.0,3.7,-1907.35
2011-05-31,-1,stop,8.0,-41.25,-44.95,201106,1344.0,1336.0,1344.0,2011-05-31 14:30:00+00:00,2011-05-31 19:30:00+00:00,1335.75,1344.0,3.7,-1952.3
2011-06-01,-1,eow,9.75,88.75,85.05,201106,1341.0,1331.25,1341.0,2011-06-01 14:30:00+00:00,2011-06-01 19:30:00+00:00,1331.0,1313.25,3.7,-1867.25
2011-06-02,-1,eow,8.75,-18.75,-22.45,201106,1317.0,1308.25,1317.0,2011-06-02 15:30:00+00:00,2011-06-02 19:30:00+00:00,1308.0,1311.75,3.7,-1889.7
2011-06-03,1,eow,8.75,-27.5,-31.2,201106,1304.25,1295.5,1295.5,2011-06-03 14:30:00+00:00,2011-06-03 19:30:00+00:00,1304.5,1299.0,3.7,-1920.9
2011-06-06,-1,eow,8.25,22.5,18.8,201106,1298.25,1290.0,1298.25,2011-06-06 17:30:00+00:00,2011-06-06 19:30:00+00:00,1289.75,1285.25,3.7,-1902.1
2011-06-07,1,stop,5.5,-28.75,-32.45,201106,1293.75,1288.25,1288.25,2011-06-07 14:30:00+00:00,2011-06-07 19:30:00+00:00,1294.0,1288.25,3.7,-1934.55
2011-06-08,1,stop,6.25,-32.5,-36.2,201106,1285.25,1279.0,1279.0,2011-06-08 15:00:00+00:00,2011-06-08 17:30:00+00:00,1285.5,1279.0,3.7,-1970.75
2011-06-09,1,eow,9.0,0.0,-3.7,201106,1288.0,1279.0,1279.0,2011-06-09 14:30:00+00:00,2011-06-09 19:30:00+00:00,1288.25,1288.25,3.7,-1974.45
2011-06-10,-1,eow,9.5,22.5,18.8,201106,1284.0,1274.5,1284.0,2011-06-10 14:30:00+00:00,2011-06-10 19:30:00+00:00,1274.25,1269.75,3.7,-1955.65
2011-06-14,1,eow,4.75,0.0,-3.7,201109,1282.25,1277.5,1277.5,2011-06-14 14:30:00+00:00,2011-06-14 19:30:00+00:00,1282.5,1282.5,3.7,-1959.35
2011-06-15,-1,eow,6.5,48.75,45.05,201109,1275.75,1269.25,1275.75,2011-06-15 15:30:00+00:00,2011-06-15 19:30:00+00:00,1269.0,1259.25,3.7,-1914.3
2011-06-16,1,stop,11.0,-56.25,-59.95,201109,1266.75,1255.75,1255.75,2011-06-16 14:30:00+00:00,2011-06-16 18:30:00+00:00,1267.0,1255.75,3.7,-1974.25
2011-06-17,-1,eow,7.75,3.75,0.04999999999999982,201109,1275.0,1267.25,1275.0,2011-06-17 16:00:00+00:00,2011-06-17 19:30:00+00:00,1267.0,1266.25,3.7,-1974.2
2011-06-20,1,eow,7.0,21.25,17.55,201109,1268.25,1261.25,1261.25,2011-06-20 14:30:00+00:00,2011-06-20 19:30:00+00:00,1268.5,1272.75,3.7,-1956.65
2011-06-21,1,eow,8.0,20.0,16.3,201109,1285.5,1277.5,1277.5,2011-06-21 14:30:00+00:00,2011-06-21 19:30:00+00:00,1285.75,1289.75,3.7,-1940.35
